seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,tx_ids
chr10,7703316,7749520,46205,+,ENSG00000151655.19,9.651333546998167,-1.6767119043505425,0.18456731818648053,9.576843120598329e-21,2.437147996253046e-20,
chr10,7750962,7787993,37032,-,ENSG00000151657.12,795.4055837010907,0.055163719229677756,0.048351375788350005,0.2511038119121991,0.2796086640443465,
chr2,46580937,46617055,36119,-,ENSG00000151665.13,911.9665140089817,-0.18032072283329728,0.03751324992323163,1.5562321845843861e-6,2.4652866536152903e-6,
chr2,189674290,189761193,86904,+,ENSG00000151687.15,326.6174589185046,-0.6955290934842489,0.04337261401434131,5.792338758863499e-58,3.0998795810391653e-57,
chr2,190343570,190371665,28096,+,ENSG00000151689.13,1628.6244767078317,0.5662594417603498,0.03504146813069729,3.690257212592799e-59,2.015005885912924e-58,
chr2,190408355,190509205,100851,+,ENSG00000151690.15,1795.102888619496,1.494813697136997,0.09812651771300784,5.327621265731687e-53,2.63645442610984e-52,
chr2,6917412,7068286,150875,+,ENSG00000151692.15,1237.5905797886605,-1.0642060816233019,0.04799099001949043,3.140914929178563e-109,3.3948300145747736e-108,
chr2,9206765,9405683,198919,+,ENSG00000151693.11,6696.933146070324,0.3639375889143835,0.03463161662411437,7.275497845976172e-26,2.1051071450766684e-25,
chr2,9488486,9556732,68247,-,ENSG00000151694.15,4684.273866590295,0.55632967853742,0.03681673068648364,3.899206487294905e-52,1.900308597790374e-51,
chr11,128686535,128813267,126733,+,ENSG00000151702.18,1166.6391983721674,0.5148747768887068,0.04141583572985548,1.2825141157613497e-35,4.597017123440264e-35,
chr4,183099257,183320777,221521,+,ENSG00000151718.16,4361.870435041826,0.3466283115736323,0.025891143487889862,6.603362074920745e-41,2.6153384382348774e-40,
chr4,184694085,184734130,40046,-,ENSG00000151725.12,276.02439418658327,-0.4184463165768759,0.13439789796794008,0.0018248493339188259,0.0024492987346104826,
chr4,184755595,184826818,71224,-,ENSG00000151726.16,4359.200794409789,0.5870513348436329,0.061783250750810044,1.6322940231631939e-21,4.236893811667004e-21,
chr4,185143266,185150382,7117,+,ENSG00000151729.11,495.98863903613096,-0.2098117242175321,0.05988475141688676,4.045530235843254e-4,5.653623004957674e-4,
chr12,31671142,31729121,57980,-,ENSG00000151743.11,280.30310274032325,-0.2312870269278152,0.03747246815036076,6.417766471358685e-10,1.1692102905050914e-9,
chr12,32106835,32383633,276799,+,ENSG00000151746.15,988.5086029207206,0.8161853179126607,0.05381444664818829,3.2155243674027497e-52,1.5697568302664754e-51,
chr14,50632058,50668306,36249,-,ENSG00000151748.15,15460.683368132912,-0.37865689795684526,0.052698905393838626,1.139773627349142e-13,2.3641793561640795e-13,
chr13,43823909,43879740,55832,-,ENSG00000151773.13,525.5799280243137,0.3968717359476515,0.05677460568085136,2.179592167665572e-12,4.3251515818552404e-12,
chr13,44373665,44397714,24050,+,ENSG00000151778.11,299.1354619261421,-0.3426744661304342,0.04490840913903039,2.4230608667715573e-14,5.1253221626361336e-14,
chr2,15166916,15561340,394425,-,ENSG00000151779.14,5075.769547768187,0.4172184338192509,0.022811129832996976,8.143473266095145e-75,5.5793405404259685e-74,
chr3,21412218,22373321,961104,-,ENSG00000151789.13,7868.654137755795,-1.1573875811482566,0.053450167387358395,2.9663365543384028e-105,3.067115087252895e-104,
chr4,155854738,155920406,65669,+,ENSG00000151790.9,58.98708487791938,2.5065834048263254,0.17618389226059727,6.946872174658236e-47,3.0864608797511524e-46,
chr4,44678420,44700928,22509,+,ENSG00000151806.14,1327.9868649749935,-0.4659229766365462,0.041628236155899126,5.889769512607568e-29,1.8322847185825562e-28,
chr4,46243548,46475230,231683,-,ENSG00000151834.16,6.067576821424756,0.8925758757730503,0.21297096029413562,1.140814226490817e-5,1.7322282583031967e-5,
chr13,23288689,23433763,145075,-,ENSG00000151835.17,5583.9637051929285,0.6355914571514087,0.04002188500837356,6.741141799347251e-57,3.5469201505664674e-56,
chr13,25096136,25099254,3119,+,ENSG00000151846.9,2.9299484790411543,-1.2260983604523963,0.3300034053645547,6.624734120323477e-5,9.680339895323899e-5,
chr13,24882279,24922889,40611,-,ENSG00000151849.16,573.4236134813907,0.4181070959760534,0.05422724335508254,7.90298617436376e-15,1.698374711632758e-14,
chr5,41925254,41941743,16490,+,ENSG00000151876.13,637.1043386140889,0.0712391227350739,0.026278397656962323,0.006715611417222311,0.008673893906653567,
chr5,43444252,43483893,39642,-,ENSG00000151881.15,1342.7445351839226,-0.3032026706608428,0.03974380010280241,7.079394403789119e-15,1.523931061513656e-14,
chr5,43376645,43412391,35747,-,ENSG00000151882.11,1232.5878116501874,-0.6652025102443488,0.04650467225802098,2.1292479977438775e-46,9.375500892407366e-46,
chr5,50665899,50846519,180621,+,ENSG00000151883.20,693.3580660704861,2.0203552652437535,0.06571517837904546,2.5885551002685195e-208,7.187668603746802e-207,
chr10,116056925,116276803,219879,-,ENSG00000151892.16,28.741934247953488,-0.1619251836313674,0.18927732791211188,0.37790021556506226,0.41050260583383696,
chr10,118674167,118755249,81083,-,ENSG00000151893.15,6085.690674528026,1.2837427486165578,0.03662794552057089,3.3562691195646674e-270,1.4592200138257663e-268,
chr6,56457987,56954830,496844,-,ENSG00000151914.22,44932.31689349392,-0.4406498666142287,0.03729271238958077,2.806731430081362e-32,9.373332078801893e-32,
chr6,56955107,57027346,72240,+,ENSG00000151917.18,575.2854178635446,-0.8162339774326085,0.0759808969286355,4.116197272630243e-27,1.228168768265448e-26,
chr10,119571802,119597029,25228,-,ENSG00000151923.18,4907.587007261908,0.014776013479883178,0.03521316825525113,0.7892273778077303,0.8073306095319759,
chr10,119651380,119677819,26440,+,ENSG00000151929.10,3388.028744912206,0.6615544043498719,0.03209409277942395,1.2546653732931183e-94,1.1367179821492293e-93,
chr12,128853427,128984968,131542,+,ENSG00000151948.12,28.779114339951125,0.9103140484723208,0.09104968044372001,8.000819336548829e-24,2.2146834759977792e-23,
chr4,154781213,154828813,47601,+,ENSG00000151962.8,6.8937612413245875,0.46786636390679454,0.354824933978848,0.14938079139575094,0.17111617001702256,
chr3,159839861,159897360,57500,+,ENSG00000151967.18,76.31285222125678,-0.40949905827271343,0.10775114158113858,1.1913884519706821e-4,1.7169355074194315e-4,
chr2,223052190,223198399,146210,+,ENSG00000152049.7,2679.420409196455,-0.05864124183823599,0.06997455189973127,0.3492583955501448,0.38119793738556296,
chr2,223667680,223838027,170348,-,ENSG00000152056.18,147.93576040745273,-0.2600207811956627,0.06954891206022686,1.763648658855138e-4,2.5159241075193873e-4,
chr1,174159410,174995308,835899,+,ENSG00000152061.24,2878.9425128261187,-0.6132721108356145,0.03439008453047185,4.5942881173930415e-71,2.9799743173107414e-70,
chr2,130139287,130145134,5848,-,ENSG00000152076.19,73.50360309412254,-1.2956657163285057,0.08856208562379174,5.018363638540819e-49,2.321030813026378e-48,
chr1,95117355,95197607,80253,+,ENSG00000152078.10,542.8638324996317,-1.2669883774716484,0.09754675348957736,5.284273890449039e-39,2.0179173697554282e-38,
chr2,130181737,130190729,8993,+,ENSG00000152082.15,56.56826892116294,-0.6511900513351838,0.09238076888167716,1.2892593211617034e-12,2.5791876923084412e-12,
chr2,131047876,131093460,45585,-,ENSG00000152102.18,12627.757348912222,-0.01215962469123335,0.0170282208706892,0.4769852156133021,0.5097804286635097,
chr1,214348700,214552449,203750,-,ENSG00000152104.12,18679.47354989206,0.8752789942413938,0.03741946811357598,2.7993144524130048e-121,3.507483384849014e-120,
chr2,131492813,131520421,27609,+,ENSG00000152117.19,58.69514589151429,0.6790605695344123,0.1420388423329319,1.2831104612202173e-6,2.0422753212237565e-6,
chr2,134119983,134454621,334639,+,ENSG00000152127.9,13693.272865895167,1.053975273082539,0.04000997572421712,2.984417500408006e-153,5.1476194470124664e-152,
chr2,134455759,134719000,263242,-,ENSG00000152128.13,4.528721213560733,-0.8339273325348512,0.18019197348035582,2.0983906147523954e-6,3.30400101560401e-6,
chr2,37084518,37099244,14727,+,ENSG00000152133.17,1814.2967227813804,0.5158007671157278,0.04457360340259591,4.819896695252455e-31,1.567550767170828e-30,
chr12,119171555,119224855,53301,+,ENSG00000152137.8,1534.1883400962283,0.21908362963617034,0.07008200304179045,0.001715880205962339,0.0023070574413712086,
chr2,38751534,38785002,33469,+,ENSG00000152147.11,500.54951303416857,-0.31844500105484624,0.04226210081349777,4.7111254090752075e-14,9.875687032074457e-14,
chr2,39664982,39717963,52982,+,ENSG00000152154.12,15.726898116233752,-1.8139263937575032,0.13451453887518203,2.422857703785848e-42,9.904683402008955e-42,
chr13,78614289,78659155,44867,-,ENSG00000152193.8,1050.3326684384492,0.11819348969062454,0.03548638139614969,7.824117534382413e-4,0.0010750376533816394,
chr13,48653711,48711226,57516,+,ENSG00000152207.8,12.889571467434068,-0.2208205162091557,0.21520300497337244,0.28505973803081436,0.31494090903344524,
chr13,49628507,49633872,5366,+,ENSG00000152213.4,7.939339861937054,-0.36678049804753815,0.15690402131291206,0.017058026473323724,0.021404662959256648,
chr18,44680173,45068510,388338,+,ENSG00000152217.20,3396.7298157310724,-0.49306465364817104,0.03529859615818272,9.964244665306237e-45,4.2436564004517266e-44,
chr11,30323104,30338223,15120,+,ENSG00000152219.5,2196.4578554829295,0.02370720501076904,0.032978786794220546,0.45295936034595813,0.4861017030019956,
chr18,45800581,45967329,166749,-,ENSG00000152223.16,9606.514959692633,-0.8168113169651009,0.03975703589248689,2.1589838409297377e-94,1.9483923621031927e-93,
chr18,45983536,46072272,88737,-,ENSG00000152229.18,1239.0060139918442,0.5585485104320118,0.05815704597433974,6.270844734390503e-22,1.6486092146675646e-21,
chr18,46080248,46104334,24087,-,ENSG00000152234.16,12775.492025642698,-0.26129264350190157,0.025558462400372926,1.21410746962537e-24,3.429271678157871e-24,
chr18,46104378,46128333,23956,+,ENSG00000152240.13,535.3842224778751,-0.26848308056064,0.038034645496457103,1.6003695532089677e-12,3.190531612284384e-12,
chr18,46173553,46266992,93440,+,ENSG00000152242.11,2077.310959794723,0.5396288805504371,0.02220767555308732,9.991282872440675e-131,1.3938381956547214e-129,
chr2,168834132,168913371,79240,-,ENSG00000152253.9,105.28116564186358,-0.4941448967352216,0.12867001485231003,8.775585298969662e-5,1.274915444790957e-4,
chr2,172555373,172608669,53297,+,ENSG00000152256.14,4864.70947214172,0.5509791689411245,0.054704999717961944,9.503277522036253e-24,2.6242933271812144e-23,
chr11,14643804,14872044,228241,+,ENSG00000152270.9,907.1041170706003,-0.8513289540399008,0.10959655574723276,4.047380298992268e-15,8.795180976671473e-15,
chr2,85133392,85310387,176996,+,ENSG00000152284.5,403.60434809229514,-0.8445194694951017,0.04436648736019959,5.578811482436825e-81,4.158488868474501e-80,
chr2,85318027,85328251,10225,-,ENSG00000152291.15,33539.022601201636,-0.1751228306776478,0.0233307310833578,7.198049843702311e-14,1.500593897114326e-13,
chr1,162497251,162529631,32381,+,ENSG00000152332.16,9726.04008116098,0.2755796999560796,0.03014342359064109,4.9537968506902907e-20,1.2373277222210658e-19,
chr5,81972023,82276857,304835,+,ENSG00000152348.16,440.7188052780699,-0.4238674830394299,0.054632715499953674,8.173454865762968e-15,1.7558466708005706e-14,
chr5,75674124,75717448,43325,-,ENSG00000152359.15,491.26044425538157,0.030717695961799386,0.040213437819295136,0.4339024284266382,0.46686343068838165,
chr5,136975298,137598379,623082,-,ENSG00000152377.15,17971.806410913992,-0.8066868692797161,0.07470017987545405,2.603423693353296e-27,7.803186474959405e-27,
chr5,80487969,80542563,54595,+,ENSG00000152380.10,161.95612202129826,0.7789058594561152,0.05181085982858091,2.4278924796369528e-51,1.1677511552090396e-50,
chr1,166856510,166876264,19755,-,ENSG00000152382.6,677.7520923448205,-0.2878148295088649,0.025226144818392093,3.438486891860996e-30,1.0976682560744094e-29,
chr11,106674019,107018476,344458,-,ENSG00000152402.11,9.877611300781954,0.8242381903215624,0.13809092966843034,1.4953608783145143e-9,2.6837133081482554e-9,
chr11,107326360,107457825,131466,-,ENSG00000152404.16,1366.994278665323,-0.13945522362718818,0.03562808746858215,1.2094206240375601e-4,1.74216223665621e-4,
chr5,79236131,79327211,91081,+,ENSG00000152409.9,4635.365864880035,0.6139879394833413,0.03863664347463939,5.625624451399993e-57,2.9633498875172357e-56,
chr5,79372636,79514134,141499,-,ENSG00000152413.15,535.9857233734713,2.2358449737963375,0.07576482115210836,2.1828853348916303e-192,5.2813951669501474e-191,
chr5,83077498,83353787,276290,+,ENSG00000152422.16,539.871424057162,0.6277245998328235,0.04445377128218225,1.3140878838940467e-45,5.705810541481002e-45,
chr19,57363477,57379565,16089,+,ENSG00000152433.15,65.43939473523227,-0.1445523048294152,0.08698539971277404,0.0938458126567204,0.10984533407975017,
chr19,57499915,57518404,18490,+,ENSG00000152439.13,351.9111945934067,-0.04552527696241713,0.041310010952333484,0.2702923797599539,0.2996052496213032,
chr19,57746815,57758148,11334,+,ENSG00000152443.13,879.552545973981,0.027147920172971823,0.036703676036738485,0.46058908675274823,0.4936483748014951,
chr19,57940833,57947706,6874,-,ENSG00000152454.4,123.01407892155105,-0.09850401735138352,0.06229578440647988,0.11324817378665511,0.13143019366158964,
chr10,14878820,14904315,25496,+,ENSG00000152455.16,395.19321735248076,0.7324805297506239,0.05938451385426054,3.977446555644627e-35,1.4129678825381696e-34,
chr10,14897359,14954432,57074,-,ENSG00000152457.19,1488.3073441487093,0.4627652766357119,0.027099858391086196,1.7986990178979384e-65,1.082589338641148e-64,
chr10,15032227,15073853,41627,+,ENSG00000152463.15,6.389995411655796,0.14266788800155264,0.11207653104646183,0.19884913933448536,0.22436002891739737,
chr10,15097180,15139818,42639,+,ENSG00000152464.15,437.500693182196,0.1431189977976424,0.025001033653645154,9.626209165067205e-9,1.6762344198449482e-8,
chr10,15102584,15168693,66110,-,ENSG00000152465.18,1619.8225558445495,-0.4826235604570279,0.031984989612406714,2.2641269759685435e-51,1.0894374236353735e-50,
chr19,58367618,58381030,13413,-,ENSG00000152475.7,6.879559713736928,-0.520276804449893,0.12264892189662649,1.8197298602318075e-5,2.7370497897751142e-5,
chr13,27066156,27171811,105656,-,ENSG00000152484.14,11012.288185054333,2.3519192583719946,0.0452805999523244,0,0,
chr3,191329085,191398659,69575,+,ENSG00000152492.15,6566.1631187991425,0.7800194694216082,0.033235021989245266,3.4844200077247405e-122,4.411310059040681e-121,
chr5,111223653,111494886,271234,+,ENSG00000152495.11,21.814490538354384,0.05972115314351391,0.12330219023586302,0.6183342267132392,0.6471210595281119,
chr5,115124762,115180546,55785,-,ENSG00000152503.10,997.0864212152106,3.4972092929711662,0.07490267329118087,0,0,
chr2,43222402,43226606,4205,-,ENSG00000152518.8,11158.750993591217,-1.3294730753551867,0.0803324882461543,5.373273386094806e-62,3.0589173866692803e-61,
chr13,28138506,28295335,156830,+,ENSG00000152520.14,2936.4231560594253,0.2232780824818701,0.022049906870626707,3.042645834620628e-24,8.498538600987216e-24,
chr2,43637260,43767987,130728,+,ENSG00000152527.14,3839.1063938777356,-0.9709995562880408,0.0608070548257639,1.0464156188554399e-57,5.574296007398969e-57,
chr12,48105139,48146404,41266,+,ENSG00000152556.17,4520.079365320914,-1.0382388205028161,0.03250953518007922,5.208955780415766e-224,1.6237620916579066e-222,
chr11,102396332,102470384,74053,-,ENSG00000152558.15,15627.850999132206,0.29207989450363653,0.038638852396495726,3.855907642417896e-14,8.108659311676147e-14,
chr3,151425384,151461061,35678,-,ENSG00000152580.9,180.903126492998,-1.7323092629519568,0.2093207623175955,1.6190356990008788e-17,3.770089169222825e-17,
chr5,35617844,35814611,196768,+,ENSG00000152582.14,721.853362656773,-0.7321561980465326,0.05539795363569436,6.088249212749492e-40,2.3639617977320086e-39,
chr4,87473335,87531061,57727,-,ENSG00000152583.13,77.9649220897093,-1.1366629253250211,0.11981595795325739,9.935196178211755e-22,2.5992657799122035e-21,
chr4,87821398,87846814,25417,+,ENSG00000152595.17,340.68313321983595,-2.179997985080597,0.16143126027629387,3.2248005934246576e-42,1.3136604037673887e-41,
chr3,152243828,152465780,221953,+,ENSG00000152601.18,26224.79649798784,-0.09653940923542217,0.03238278502145351,0.0028478391277344,0.0037754639207025088,
chr5,36192589,36242279,49691,-,ENSG00000152620.13,3197.848537793524,-0.3934863876451807,0.02782568364017017,1.3987862180717034e-45,6.067877948986966e-45,
chr3,32105689,32168709,63021,+,ENSG00000152642.11,365.8956981309383,-0.6217220462468509,0.06887343997935313,1.321555996308859e-19,3.2650705185456e-19,
chr6,121435595,121449727,14133,+,ENSG00000152661.9,27602.572054925513,-0.03191624751882457,0.05278095592266722,0.5441688769523574,0.5756781066551421,
chr5,55231152,55233608,2457,-,ENSG00000152669.9,63.712239106434644,0.9793305153799161,0.05889462985195562,1.8801109864158361e-62,1.0774768859216623e-61,
chr5,55738017,55817157,79141,+,ENSG00000152670.19,8.55535122997828,3.1582868213491344,0.22071816128354665,1.1009688515444444e-51,5.329721543788824e-51,
chr2,32165841,32224379,58539,+,ENSG00000152683.14,4488.257387194241,0.2678325612040691,0.02572664763722094,1.975494705042707e-25,5.66913058655556e-25,
chr5,52787916,52804044,16129,+,ENSG00000152684.11,2348.446401075858,0.9604226019760785,0.03390000751818404,6.80633495712068e-177,1.4496365336850952e-175,
chr2,33436324,33564750,128427,+,ENSG00000152689.18,127.52207084317799,1.21145870367381,0.07921071577747918,2.739498495546639e-53,1.3612159012243558e-52,
